03:10:15.557 WARN  o.o.c.i.e.EventPublisherImpl[:80]- given new state is NULL, couldn't post update for 'Umidita_GF_Giardino'
03:10:15.559 WARN  o.o.c.i.e.EventPublisherImpl[:80]- given new state is NULL, couldn't post update for 'Temperature_GF_Giardino'
03:10:16.010 INFO  o.o.m.c.i.ModelRepositoryImpl[:80]- Loading model 'default.rules'
03:10:17.067 INFO  o.o.i.m.internal.MyOHClient[:205]- Connected to my.openHAB service (UUID = f944b2bf-e0d4-40fa-aabd-72f9a5f97972, base URL = http://localhost:8080)
03:10:17.803 ERROR o.o.m.r.i.e.RuleTriggerManager[:320]- Cannot create timer for rule 'Periodically check presence': CronExpression '*/30 * * * ?' is invalid,.
03:10:17.806 ERROR o.o.m.r.i.e.RuleTriggerManager[:320]- Cannot create timer for rule 'Coming home': CronExpression '*/30 * * * ?' is invalid,.
03:11:10.841 WARN  o.a.cpr.DefaultBroadcaster[:1369]- Duplicate resource 8d5209a8-a816-4e2f-abd1-f897d31b7337. Could be caused by a dead connection not detected by your server. Replacing the old one with the fresh one
03:11:43.816 INFO  o.o.m.c.i.ModelRepositoryImpl[:98]- Refreshing model 'default.rules'
03:11:44.200 ERROR o.o.m.r.i.e.RuleTriggerManager[:320]- Cannot create timer for rule 'Periodically check presence': CronExpression '*/30 * * * ?' is invalid,.
03:11:44.202 ERROR o.o.m.r.i.e.RuleTriggerManager[:320]- Cannot create timer for rule 'Coming home': CronExpression '*/30 * * * ?' is invalid,.
03:12:17.092 WARN  o.o.c.i.e.EventPublisherImpl[:80]- given new state is NULL, couldn't post update for 'Umidita_GF_Giardino'
03:12:17.094 WARN  o.o.c.i.e.EventPublisherImpl[:80]- given new state is NULL, couldn't post update for 'Temperature_GF_Giardino'
